Client_ID,Age,Gender,Location,Income,User_Interest,Acquisition_Source,Device_Type,Engagement_Time_Minutes,Price_Sensitivity,Purchase_Frequency,Average_Order_Value
EA-01707,25,Female,Suburban,34500,Skincare,Facebook Ad,Mobile,4.3,Medium,1,323.42
EA-03743,63,Female,Urban,140000,Skincare,Organic Search,Mobile,13.0,High,3,1815.37
EA-03471,27,Female,Urban,71500,Skincare,Groupon,Tablet,6.1,High,3,438.59
EA-01281,33,Female,Urban,48500,Bargains,Facebook Ad,Mobile,9.7,High,1,430.33
EA-00862,43,Female,Suburban,110000,Wellness,Organic Search,Tablet,7.6,Medium,3,1941.25
EA-04146,24,Female,Urban,36500,Bargains,Facebook Ad,Mobile,2.1,Medium,1,193.81
EA-01802,44,Female,Suburban,49000,Bargains,Groupon,Mobile,2.0,High,1,304.12
EA-01629,23,Female,Rural,26500,Bargains,Facebook Ad,Mobile,2.5,High,1,335.14
EA-01994,19,Female,Urban,23500,Wellness,Facebook Ad,Mobile,4.7,Low,2,373.39
EA-02640,34,Female,Rural,65000,Wellness,Facebook Ad,Tablet,0.4,High,1,329.45
EA-00270,25,Female,Urban,65500,Wellness,Facebook Ad,Mobile,5.9,Medium,1,337.16
EA-00630,28,Female,Suburban,88500,Skincare,Organic Search,Mobile,13.3,Low,3,1887.27
EA-03082,36,Female,Suburban,37500,Skincare,Facebook Ad,Mobile,3.3,High,1,543.09
EA-02335,24,Female,Suburban,66500,Wellness,Groupon,Mobile,4.3,High,1,316.6
EA-02967,23,Female,Rural,35000,Skincare,Facebook Ad,Mobile,2.8,High,1,574.59
EA-00301,41,Female,Rural,113500,Skincare,Organic Search,Desktop,9.4,Medium,2,1607.03
EA-00460,45,Female,Rural,60500,Bargains,Groupon,Mobile,2.5,Low,1,287.31
EA-01448,32,Female,Suburban,44000,Bargains,Groupon,Mobile,0.5,High,1,341.54
EA-01473,31,Male,Rural,58500,Bargains,Facebook Ad,Mobile,3.7,Low,1,447.54
EA-02047,19,Female,Rural,66000,Bargains,Groupon,Mobile,1.0,High,1,553.51
EA-04229,38,Female,Suburban,50000,Wellness,Groupon,Mobile,3.4,High,2,385.02
EA-03765,37,Female,Rural,60500,Bargains,Facebook Ad,Desktop,7.0,High,3,150.0
EA-02114,37,Female,Urban,68000,Skincare,Groupon,Mobile,0.4,Medium,1,250.67
EA-00028,25,Female,Suburban,40000,Bargains,Facebook Ad,Mobile,5.8,Medium,1,437.75
EA-03840,19,Female,Urban,35000,Bargains,Facebook Ad,Mobile,3.8,High,3,263.24
EA-04523,49,Female,Suburban,110000,Skincare,Organic Search,Mobile,14.2,Low,3,2058.9
EA-00838,34,Female,Urban,80000,Anti-aging,Referral,Mobile,14.5,Low,3,975.26
EA-03827,33,Female,Suburban,63500,Bargains,Facebook Ad,Mobile,2.5,High,1,568.51
EA-02009,25,Female,Urban,42000,Bargains,Facebook Ad,Mobile,5.0,High,1,445.56
EA-04908,27,Female,Suburban,53000,Bargains,Facebook Ad,Mobile,2.7,Low,1,216.54
EA-00504,19,Female,Suburban,62000,Bargains,Groupon,Tablet,6.1,High,1,396.81
EA-03207,39,Female,Suburban,61500,Bargains,Facebook Ad,Mobile,0.9,Medium,1,296.01
EA-04305,32,Male,Urban,59000,Bargains,Facebook Ad,Mobile,4.0,Medium,1,296.46
EA-00381,33,Male,Rural,64000,Bargains,Groupon,Mobile,5.4,Medium,1,341.64
EA-01852,37,Female,Suburban,85500,Bargains,Referral,Desktop,8.7,High,3,468.48
EA-01526,39,Female,Urban,46500,Skincare,Facebook Ad,Mobile,8.2,High,1,494.21
EA-02366,40,Female,Urban,100500,Skincare,Organic Search,Desktop,10.4,Low,3,1880.19
EA-04148,50,Male,Rural,67500,Anti-aging,Organic Search,Tablet,19.8,Medium,5,1906.57
EA-03053,21,Female,Suburban,59500,Anti-aging,Groupon,Mobile,3.1,Medium,1,407.48
EA-02885,40,Male,Urban,60500,Anti-aging,Groupon,Mobile,4.7,Medium,1,522.03
EA-02341,35,Female,Rural,70500,Bargains,Facebook Ad,Mobile,1.8,High,1,598.01
EA-00375,28,Female,Suburban,57000,Bargains,Facebook Ad,Mobile,3.7,Medium,1,374.82
EA-03261,35,Female,Urban,74000,Bargains,Facebook Ad,Mobile,3.9,High,1,439.0
EA-02382,29,Female,Suburban,62000,Bargains,Facebook Ad,Desktop,5.3,High,1,150.0
EA-04310,35,Female,Urban,45000,Bargains,Groupon,Mobile,2.6,High,1,337.23
EA-00940,42,Female,Urban,60000,Skincare,Facebook Ad,Mobile,4.7,Medium,1,346.31
EA-04199,32,Female,Suburban,70500,Bargains,Facebook Ad,Mobile,3.4,High,1,256.25
EA-04166,26,Female,Urban,72500,Bargains,Facebook Ad,Desktop,1.4,High,1,359.21
EA-02800,30,Female,Suburban,85500,Wellness,Organic Search,Desktop,23.2,Low,6,1667.83
EA-02148,37,Female,Suburban,64500,Anti-aging,Referral,Desktop,12.6,High,2,947.54
EA-03818,27,Female,Suburban,52000,Bargains,Facebook Ad,Mobile,2.0,Medium,2,431.68
EA-04541,34,Female,Suburban,53500,Bargains,Facebook Ad,Mobile,3.9,High,2,513.35
EA-04217,47,Male,Urban,108000,Wellness,Organic Search,Desktop,12.1,Low,2,1710.85
EA-02069,28,Female,Suburban,71000,Bargains,Facebook Ad,Mobile,1.3,High,1,434.87
EA-00530,19,Female,Urban,59000,Bargains,Facebook Ad,Desktop,4.8,Medium,1,317.48
EA-04605,50,Female,Urban,82500,Skincare,Organic Search,Mobile,15.3,Low,3,1734.63
EA-00637,50,Female,Suburban,93000,Anti-aging,Organic Search,Mobile,11.3,Low,2,2087.28
EA-01270,26,Female,Urban,24500,Bargains,Groupon,Tablet,0.7,Medium,1,442.66
EA-00186,37,Female,Urban,82500,Anti-aging,Organic Search,Mobile,27.5,Low,3,1512.54
EA-04350,45,Female,Urban,77500,Anti-aging,Organic Search,Mobile,24.9,Low,5,1475.95
EA-03180,39,Female,Suburban,66500,Bargains,Groupon,Mobile,0.7,High,1,344.11
EA-03455,42,Female,Suburban,85500,Skincare,Referral,Mobile,16.2,Low,2,838.48
EA-01798,28,Female,Urban,36500,Bargains,Facebook Ad,Mobile,2.1,High,1,263.3
EA-02980,45,Female,Suburban,97000,Anti-aging,Organic Search,Mobile,5.3,Low,4,1925.74
EA-01442,33,Female,Urban,64500,Bargains,Facebook Ad,Mobile,2.1,High,1,320.31
EA-03428,42,Male,Urban,106500,Skincare,Organic Search,Mobile,4.8,Medium,2,1789.35
EA-04875,24,Male,Suburban,25000,Skincare,Groupon,Mobile,6.1,Medium,1,150.0
EA-01536,27,Female,Suburban,68500,Bargains,Groupon,Mobile,6.6,High,1,150.0
EA-03444,29,Female,Urban,28500,Bargains,Facebook Ad,Mobile,2.0,High,1,325.51
EA-01274,37,Female,Suburban,62000,Bargains,Groupon,Mobile,0.9,High,1,433.52
EA-02468,30,Female,Urban,51000,Bargains,Groupon,Desktop,2.7,High,1,423.93
EA-00608,34,Female,Urban,74000,Skincare,Facebook Ad,Mobile,3.2,High,1,325.06
EA-03514,50,Female,Urban,104500,Skincare,Referral,Desktop,11.8,Low,2,1107.89
EA-01713,41,Female,Suburban,112000,Wellness,Referral,Mobile,8.1,Medium,1,1081.13
EA-02200,33,Female,Suburban,76000,Wellness,Organic Search,Desktop,5.3,Medium,4,1511.8
EA-00956,39,Female,Suburban,63000,Wellness,Organic Search,Mobile,8.0,Medium,3,1957.7
EA-02580,46,Female,Suburban,67500,Anti-aging,Referral,Tablet,7.7,Low,2,389.53
EA-03898,21,Female,Suburban,72000,Bargains,Facebook Ad,Mobile,4.6,High,1,466.39
EA-04426,38,Non-binary,Suburban,31500,Bargains,Facebook Ad,Mobile,3.0,High,1,322.81
EA-03381,19,Female,Rural,40500,Bargains,Facebook Ad,Tablet,1.0,Medium,1,360.6
EA-03686,38,Female,Rural,66500,Bargains,Facebook Ad,Mobile,5.6,High,3,460.03
EA-00404,33,Female,Urban,64500,Wellness,Facebook Ad,Mobile,4.9,High,1,503.15
EA-02072,35,Female,Suburban,45000,Bargains,Groupon,Desktop,3.1,Low,1,311.56
EA-04756,21,Female,Suburban,68000,Bargains,Groupon,Tablet,2.1,High,1,378.29
EA-01978,36,Female,Suburban,72000,Anti-aging,Referral,Mobile,2.0,Medium,1,1051.77
EA-00159,49,Female,Suburban,86000,Skincare,Organic Search,Desktop,21.7,Low,4,1799.69
EA-01749,19,Male,Suburban,40000,Skincare,Groupon,Desktop,6.5,High,3,364.55
EA-02910,25,Female,Suburban,53500,Skincare,Groupon,Mobile,4.3,High,3,462.97
EA-03535,58,Female,Suburban,92500,Anti-aging,Organic Search,Desktop,6.7,Low,3,2157.82
EA-00903,24,Male,Rural,36000,Skincare,Facebook Ad,Mobile,3.9,Medium,3,379.74
EA-00353,28,Female,Urban,79000,Wellness,Groupon,Mobile,2.0,High,1,344.09
EA-01231,26,Female,Suburban,55000,Bargains,Facebook Ad,Mobile,7.7,High,1,462.11
EA-04671,19,Female,Suburban,42000,Bargains,Facebook Ad,Mobile,4.1,High,1,295.11
EA-02141,46,Female,Urban,114000,Skincare,Referral,Mobile,8.5,Low,2,1136.1
EA-00445,30,Female,Rural,39500,Bargains,Facebook Ad,Tablet,1.4,High,1,414.91
EA-04949,41,Female,Rural,112500,Wellness,Organic Search,Desktop,13.6,Medium,3,1839.67
EA-00755,37,Female,Suburban,79000,Wellness,Organic Search,Desktop,17.0,Low,3,1387.31
EA-01738,40,Female,Urban,47000,Skincare,Facebook Ad,Mobile,1.2,Medium,1,394.48
EA-02972,59,Female,Urban,97500,Bargains,Organic Search,Mobile,16.9,Low,3,2450.89
EA-04980,31,Female,Urban,87000,Skincare,Referral,Desktop,12.0,Medium,3,460.05
EA-02921,36,Female,Urban,87500,Wellness,Referral,Mobile,10.1,Low,2,749.38
EA-00312,29,Female,Urban,28500,Bargains,Groupon,Mobile,3.2,Low,1,150.0
EA-00549,40,Female,Rural,86500,Skincare,Organic Search,Mobile,17.9,High,5,1343.84
EA-04053,34,Female,Urban,83000,Bargains,Groupon,Tablet,2.5,High,1,240.61
EA-04762,21,Female,Urban,75000,Bargains,Groupon,Mobile,1.0,High,1,366.41
EA-01990,40,Female,Urban,33500,Bargains,Facebook Ad,Desktop,4.5,Medium,1,397.1
EA-00307,36,Female,Suburban,52500,Bargains,Facebook Ad,Mobile,2.4,High,1,468.12
EA-02336,41,Female,Urban,96500,Wellness,Organic Search,Mobile,12.8,Low,4,1792.97
EA-00695,39,Female,Rural,64500,Wellness,Referral,Mobile,1.0,High,2,880.79
EA-02357,23,Female,Urban,38000,Bargains,Groupon,Mobile,2.1,High,1,204.76
EA-01928,43,Female,Suburban,111500,Wellness,Organic Search,Desktop,4.6,Medium,5,2344.66
EA-00685,19,Female,Urban,81500,Bargains,Groupon,Tablet,4.5,High,1,385.98
EA-00750,48,Female,Suburban,116000,Anti-aging,Organic Search,Mobile,10.8,High,4,1974.66
EA-04009,19,Female,Urban,56000,Bargains,Facebook Ad,Mobile,3.8,High,1,219.02
EA-01267,32,Female,Suburban,32000,Bargains,Facebook Ad,Mobile,2.0,High,1,221.76
EA-03286,26,Female,Suburban,47500,Anti-aging,Groupon,Mobile,2.3,Medium,1,326.48
EA-03530,34,Female,Rural,59500,Anti-aging,Groupon,Desktop,4.0,High,1,200.0
EA-04424,32,Female,Rural,73500,Bargains,Facebook Ad,Mobile,4.0,Medium,1,472.48
EA-03985,36,Female,Urban,84000,Bargains,Facebook Ad,Mobile,4.6,High,1,411.5
EA-03084,51,Female,Suburban,132000,Wellness,Organic Search,Tablet,22.3,Medium,4,1722.36
EA-03062,24,Female,Urban,58500,Bargains,Groupon,Mobile,5.9,High,1,171.91
EA-03026,42,Female,Suburban,36500,Skincare,Facebook Ad,Mobile,3.7,High,1,449.5
EA-00971,31,Female,Urban,49000,Bargains,Facebook Ad,Mobile,2.0,Medium,1,229.5
EA-00014,35,Female,Suburban,76000,Skincare,Organic Search,Mobile,14.9,Low,4,2091.5
EA-00874,35,Female,Suburban,34500,Bargains,Facebook Ad,Mobile,3.7,High,1,395.72
EA-00809,32,Female,Suburban,69000,Skincare,Groupon,Mobile,5.9,High,1,405.91
EA-03199,33,Female,Urban,50500,Bargains,Facebook Ad,Mobile,5.7,Medium,1,254.05
EA-00515,26,Female,Urban,59500,Skincare,Facebook Ad,Tablet,2.8,Medium,1,245.83
EA-04473,21,Female,Urban,36500,Bargains,Groupon,Mobile,4.4,High,1,298.83
EA-00410,66,Female,Urban,109500,Skincare,Referral,Desktop,16.2,High,3,300.0
EA-03409,33,Female,Urban,54000,Anti-aging,Groupon,Mobile,5.4,High,1,307.75
EA-04343,22,Female,Rural,39000,Bargains,Groupon,Mobile,3.1,Medium,1,175.3
EA-00208,36,Female,Urban,102000,Skincare,Organic Search,Tablet,3.2,Low,3,2500.0
EA-03692,40,Female,Suburban,57000,Skincare,Groupon,Mobile,2.4,High,1,348.94
EA-00459,49,Female,Suburban,78000,Anti-aging,Organic Search,Desktop,4.1,Medium,3,1652.68
EA-03472,40,Female,Suburban,36500,Bargains,Groupon,Mobile,4.5,High,1,437.7
EA-02431,45,Female,Urban,76000,Skincare,Organic Search,Desktop,19.8,Low,4,1700.27
EA-03658,38,Female,Urban,77000,Bargains,Groupon,Mobile,1.1,High,1,393.01
EA-00111,32,Female,Urban,52000,Bargains,Groupon,Mobile,5.2,High,1,390.83
EA-04590,52,Female,Urban,143500,Wellness,Organic Search,Mobile,11.7,Medium,6,1936.79
EA-04045,33,Female,Urban,45000,Bargains,Groupon,Mobile,1.8,High,1,229.97
EA-01884,46,Female,Suburban,105000,Skincare,Organic Search,Mobile,16.6,Medium,3,1757.25
EA-01714,28,Female,Suburban,55000,Anti-aging,Organic Search,Mobile,17.5,Low,3,1975.14
EA-03959,26,Female,Suburban,73000,Bargains,Facebook Ad,Mobile,1.4,High,1,279.95
EA-03400,21,Female,Suburban,66000,Skincare,Groupon,Mobile,3.6,High,1,322.69
EA-00553,32,Female,Suburban,80000,Bargains,Facebook Ad,Mobile,1.2,Medium,1,412.55
EA-01440,31,Male,Urban,103000,Wellness,Referral,Mobile,14.8,Medium,3,712.97
EA-02271,35,Female,Urban,66000,Bargains,Groupon,Mobile,0.4,Medium,1,288.71
EA-03145,47,Female,Urban,119500,Anti-aging,Organic Search,Desktop,14.5,Medium,4,1700.35
EA-02822,35,Female,Suburban,154000,Wellness,Organic Search,Desktop,10.3,Low,4,2500.0
EA-04782,47,Male,Urban,86500,Skincare,Referral,Desktop,9.1,Low,2,738.66
EA-01926,35,Female,Urban,60500,Bargains,Facebook Ad,Tablet,2.6,High,1,491.91
EA-00635,25,Female,Suburban,50000,Anti-aging,Facebook Ad,Mobile,6.2,High,1,373.0
EA-04806,37,Female,Urban,88000,Bargains,Organic Search,Desktop,13.9,Medium,4,2004.32
EA-00317,21,Female,Rural,29000,Skincare,Facebook Ad,Mobile,1.9,Medium,1,172.06
EA-04218,34,Female,Suburban,63000,Bargains,Facebook Ad,Mobile,0.4,High,1,408.9
EA-04700,50,Female,Urban,77500,Skincare,Organic Search,Mobile,13.2,Low,5,1543.36
EA-01329,35,Female,Rural,24000,Skincare,Facebook Ad,Tablet,4.6,High,1,336.21
EA-00428,51,Male,Rural,90500,Anti-aging,Organic Search,Desktop,15.7,Medium,6,2500.0
EA-04375,40,Female,Urban,45500,Bargains,Groupon,Desktop,3.5,High,1,449.27
EA-00106,55,Female,Urban,113500,Skincare,Organic Search,Mobile,16.2,Low,4,1834.34
EA-03042,25,Female,Urban,55000,Wellness,Referral,Mobile,14.3,Medium,3,388.56
EA-00143,45,Female,Suburban,75500,Skincare,Referral,Mobile,5.7,Medium,2,803.73
EA-02170,24,Male,Rural,52500,Bargains,Groupon,Mobile,4.5,High,2,255.46
EA-03459,51,Female,Urban,47500,Bargains,Facebook Ad,Mobile,2.0,High,1,525.1
EA-00090,27,Female,Urban,61500,Bargains,Groupon,Mobile,3.5,High,3,226.47
EA-02919,22,Female,Suburban,22000,Bargains,Facebook Ad,Mobile,2.0,High,1,275.44
EA-03238,26,Female,Urban,52500,Bargains,Facebook Ad,Mobile,6.4,High,3,150.0
EA-02242,32,Female,Suburban,62500,Bargains,Facebook Ad,Mobile,4.0,High,1,308.35
EA-03175,50,Male,Suburban,69000,Skincare,Organic Search,Tablet,13.0,Low,5,2014.07
EA-03413,34,Female,Urban,60500,Bargains,Groupon,Mobile,2.4,Medium,1,250.04
EA-02164,22,Female,Urban,44000,Bargains,Groupon,Mobile,1.2,High,1,150.0
EA-02637,36,Female,Urban,43500,Bargains,Groupon,Mobile,2.1,High,1,364.26
EA-01950,29,Female,Urban,118500,Skincare,Referral,Mobile,1.0,High,1,684.04
EA-01769,37,Female,Suburban,73000,Skincare,Facebook Ad,Mobile,2.5,Medium,1,286.18
EA-04291,28,Male,Rural,59000,Bargains,Facebook Ad,Mobile,2.7,High,1,636.79
EA-02273,44,Female,Rural,96500,Skincare,Organic Search,Mobile,16.6,Medium,4,1649.81
EA-00002,23,Male,Rural,33500,Bargains,Groupon,Mobile,2.6,High,1,330.08
EA-03283,31,Female,Urban,23000,Anti-aging,Facebook Ad,Mobile,5.1,Low,1,322.55
EA-04958,39,Female,Suburban,25000,Bargains,Facebook Ad,Mobile,5.9,Medium,1,318.39
EA-01952,30,Female,Suburban,42500,Bargains,Facebook Ad,Mobile,0.4,High,1,354.95
EA-00936,35,Female,Urban,81000,Bargains,Facebook Ad,Mobile,0.9,Medium,1,150.0
EA-04297,20,Female,Urban,55500,Bargains,Groupon,Mobile,2.7,Medium,3,286.24
EA-02721,19,Female,Suburban,51500,Skincare,Groupon,Mobile,1.5,High,1,514.89
EA-04448,34,Female,Urban,67000,Bargains,Groupon,Mobile,5.0,High,1,373.15
EA-01110,32,Female,Suburban,60000,Skincare,Facebook Ad,Tablet,3.8,High,1,394.4
EA-03961,30,Female,Urban,26000,Bargains,Facebook Ad,Mobile,8.8,High,1,350.64
EA-00592,29,Female,Rural,67500,Bargains,Groupon,Mobile,1.4,High,2,338.21
EA-01696,30,Female,Suburban,65000,Bargains,Groupon,Mobile,3.1,Medium,1,503.66
EA-03451,44,Female,Rural,91500,Wellness,Organic Search,Mobile,12.8,Low,3,1594.21
EA-02937,25,Male,Rural,84000,Bargains,Facebook Ad,Mobile,2.9,High,1,150.0
EA-04205,35,Female,Rural,104500,Wellness,Organic Search,Mobile,11.2,Medium,4,2180.51
EA-03412,34,Female,Urban,70500,Skincare,Facebook Ad,Desktop,7.8,High,1,489.68
EA-01577,40,Female,Suburban,105000,Anti-aging,Organic Search,Mobile,10.6,Low,2,1601.85
EA-03955,32,Male,Suburban,60000,Bargains,Facebook Ad,Mobile,3.5,High,1,423.44
EA-00214,49,Female,Urban,158000,Wellness,Organic Search,Mobile,16.5,Medium,6,2408.55
EA-00779,53,Female,Urban,151500,Skincare,Organic Search,Desktop,27.2,Low,5,1684.34
EA-01416,32,Female,Suburban,126000,Wellness,Organic Search,Tablet,10.4,Low,2,2385.53
EA-03760,39,Female,Rural,53500,Bargains,Facebook Ad,Mobile,6.1,High,1,234.48
EA-02044,38,Female,Suburban,45500,Bargains,Referral,Desktop,2.4,Medium,1,622.61
EA-02849,36,Female,Rural,99000,Anti-aging,Organic Search,Mobile,11.1,Low,2,759.17
EA-04538,44,Female,Urban,115000,Wellness,Organic Search,Desktop,15.0,Medium,5,2215.54
EA-03506,35,Non-binary,Suburban,40500,Bargains,Groupon,Mobile,0.4,High,1,335.73
EA-03814,21,Female,Urban,34000,Skincare,Facebook Ad,Mobile,2.4,High,1,150.0
EA-01568,34,Female,Suburban,68000,Bargains,Facebook Ad,Mobile,7.2,High,1,436.92
EA-00166,27,Female,Rural,52500,Bargains,Facebook Ad,Tablet,4.8,High,1,343.35
EA-04715,19,Male,Urban,46500,Bargains,Groupon,Mobile,5.1,High,1,271.98
EA-04273,66,Female,Urban,62500,Anti-aging,Organic Search,Tablet,12.6,Medium,4,1226.63
EA-04927,25,Female,Urban,34000,Wellness,Facebook Ad,Tablet,3.8,High,1,207.11
EA-01344,29,Female,Urban,44500,Bargains,Groupon,Mobile,3.3,High,1,156.02
EA-02014,30,Female,Suburban,73500,Bargains,Groupon,Mobile,3.8,High,1,461.34
EA-00274,27,Female,Urban,37500,Bargains,Groupon,Tablet,2.1,High,3,160.23
EA-00072,31,Female,Urban,76000,Wellness,Facebook Ad,Mobile,0.4,High,1,205.56
EA-03888,30,Female,Suburban,80500,Anti-aging,Organic Search,Desktop,11.2,Low,4,1797.03
EA-01088,50,Female,Rural,94000,Skincare,Organic Search,Desktop,14.8,Medium,3,2085.47
EA-00395,21,Female,Urban,52000,Bargains,Facebook Ad,Mobile,1.8,High,1,299.28
EA-00584,32,Female,Urban,53500,Bargains,Facebook Ad,Mobile,1.9,High,1,243.77
EA-01368,41,Male,Urban,25500,Skincare,Facebook Ad,Desktop,6.3,Medium,1,318.96
EA-04988,25,Female,Urban,38500,Skincare,Facebook Ad,Mobile,0.6,High,1,311.22
EA-04089,34,Female,Urban,66500,Anti-aging,Facebook Ad,Mobile,0.4,High,1,192.48
EA-02549,37,Male,Urban,61500,Bargains,Facebook Ad,Mobile,2.7,High,1,397.59
EA-01014,38,Female,Urban,77000,Wellness,Referral,Desktop,15.9,Low,4,495.72
EA-04898,34,Female,Urban,53500,Bargains,Groupon,Mobile,4.8,High,1,330.86
EA-03004,58,Female,Suburban,112500,Anti-aging,Organic Search,Mobile,9.1,Low,3,1870.65
EA-04789,38,Female,Suburban,45000,Bargains,Facebook Ad,Mobile,5.7,High,1,446.92
EA-04408,28,Female,Suburban,37000,Skincare,Facebook Ad,Desktop,2.1,High,1,389.79
EA-03533,32,Female,Urban,60000,Bargains,Groupon,Mobile,8.0,Medium,1,427.99
EA-01764,24,Female,Urban,70000,Anti-aging,Facebook Ad,Mobile,5.0,High,1,644.15
EA-01876,42,Female,Suburban,55500,Anti-aging,Organic Search,Mobile,7.9,Low,1,1415.57
EA-01260,42,Female,Urban,83000,Anti-aging,Referral,Mobile,6.9,Medium,1,671.74
EA-04531,45,Female,Suburban,109500,Wellness,Organic Search,Desktop,8.2,Low,2,2155.33
EA-02254,28,Male,Urban,49000,Skincare,Groupon,Mobile,3.5,High,1,150.0
EA-02782,35,Female,Rural,24000,Bargains,Facebook Ad,Mobile,4.8,Medium,1,364.56
EA-03593,39,Female,Urban,111000,Anti-aging,Organic Search,Desktop,2.0,Low,3,2044.28
EA-00527,33,Female,Suburban,118000,Anti-aging,Referral,Mobile,13.8,Low,2,724.41
EA-04264,53,Female,Suburban,83000,Skincare,Organic Search,Mobile,3.6,Low,2,2325.28
EA-02947,37,Female,Suburban,74000,Skincare,Facebook Ad,Mobile,1.9,High,1,281.24
EA-00378,27,Female,Suburban,60000,Bargains,Groupon,Mobile,2.3,High,1,370.2
EA-01560,52,Female,Urban,86000,Anti-aging,Organic Search,Mobile,11.0,Low,3,1805.5
EA-03821,41,Female,Urban,139500,Anti-aging,Organic Search,Mobile,9.7,Low,4,2500.0
EA-01964,26,Non-binary,Urban,50500,Skincare,Facebook Ad,Mobile,0.7,High,1,338.47
EA-04733,41,Female,Suburban,78000,Bargains,Facebook Ad,Tablet,3.4,High,1,339.75
EA-00349,30,Male,Urban,51000,Bargains,Groupon,Mobile,0.4,High,1,560.84
EA-02435,44,Male,Urban,80000,Wellness,Organic Search,Desktop,11.0,Medium,4,2067.46
EA-02247,25,Male,Suburban,22000,Bargains,Facebook Ad,Mobile,2.2,Medium,1,225.07
EA-04167,35,Female,Suburban,35500,Bargains,Facebook Ad,Mobile,2.5,High,1,426.55
EA-01710,29,Female,Urban,54500,Skincare,Facebook Ad,Tablet,0.4,High,1,285.23
EA-01051,53,Female,Suburban,164000,Skincare,Organic Search,Tablet,4.2,Low,4,1734.35
EA-00591,26,Female,Urban,110000,Bargains,Referral,Desktop,8.8,Low,1,856.21
EA-00520,59,Female,Suburban,97000,Wellness,Organic Search,Desktop,18.5,Medium,5,2500.0
EA-04753,26,Female,Suburban,61500,Bargains,Facebook Ad,Mobile,0.9,High,3,316.59
EA-04309,28,Male,Urban,85000,Anti-aging,Referral,Mobile,16.2,Low,2,926.7
EA-02478,31,Female,Suburban,64000,Bargains,Facebook Ad,Mobile,3.3,High,1,208.59
EA-01084,47,Female,Suburban,118500,Skincare,Organic Search,Desktop,20.1,Medium,3,2035.62
EA-03589,41,Male,Suburban,105500,Skincare,Organic Search,Desktop,14.7,Low,5,2153.02
EA-04779,19,Non-binary,Urban,39000,Bargains,Facebook Ad,Mobile,5.6,High,4,330.92
EA-04510,27,Female,Suburban,66500,Bargains,Facebook Ad,Mobile,5.4,Medium,1,317.35
EA-01295,37,Female,Urban,81000,Bargains,Facebook Ad,Mobile,2.9,Medium,1,367.62
EA-01810,30,Female,Suburban,48000,Skincare,Facebook Ad,Mobile,2.9,High,1,425.98
EA-00792,19,Female,Urban,48000,Skincare,Groupon,Desktop,0.4,Medium,1,159.58
EA-00793,25,Female,Rural,45500,Bargains,Facebook Ad,Mobile,4.0,Medium,1,574.23
EA-04115,38,Female,Suburban,93000,Skincare,Organic Search,Mobile,6.2,Medium,2,2405.95
EA-01856,47,Female,Suburban,122000,Skincare,Referral,Mobile,15.9,Low,2,1010.08
EA-04758,25,Female,Urban,72500,Anti-aging,Referral,Mobile,7.1,Low,3,610.58
EA-01981,39,Female,Urban,135000,Anti-aging,Organic Search,Mobile,21.9,Medium,5,1451.79
EA-03234,33,Male,Urban,59500,Skincare,Facebook Ad,Mobile,2.2,High,1,544.35
EA-03909,29,Female,Rural,87500,Bargains,Groupon,Desktop,4.1,Low,1,408.82
EA-04985,34,Female,Suburban,50000,Wellness,Facebook Ad,Mobile,6.3,High,1,444.76
EA-03329,33,Female,Urban,40500,Skincare,Groupon,Mobile,2.5,High,1,409.8
EA-01531,31,Female,Rural,23000,Bargains,Facebook Ad,Mobile,4.0,High,1,212.94
EA-01411,47,Male,Rural,119500,Anti-aging,Organic Search,Desktop,8.4,Low,2,2500.0
EA-04295,42,Female,Urban,50500,Anti-aging,Organic Search,Desktop,14.2,Medium,3,1899.0
EA-04649,31,Female,Suburban,77000,Bargains,Facebook Ad,Mobile,0.9,High,2,239.21
EA-00084,37,Male,Suburban,58000,Bargains,Facebook Ad,Tablet,2.8,High,1,461.79
EA-00869,33,Female,Urban,64500,Skincare,Facebook Ad,Tablet,2.1,High,1,384.61
EA-02351,30,Female,Suburban,76000,Wellness,Facebook Ad,Tablet,0.4,High,1,377.1
EA-00021,41,Female,Suburban,88000,Anti-aging,Organic Search,Mobile,4.6,Low,3,1913.79
EA-03425,23,Female,Suburban,70000,Bargains,Facebook Ad,Mobile,2.3,High,2,380.02
EA-02796,34,Female,Urban,36000,Bargains,Groupon,Desktop,1.8,Medium,1,397.36
EA-04573,25,Female,Urban,29000,Skincare,Facebook Ad,Tablet,0.4,Medium,1,571.13
EA-01563,48,Female,Suburban,106000,Anti-aging,Organic Search,Desktop,19.7,Low,5,2168.84
EA-03094,47,Female,Suburban,85000,Anti-aging,Referral,Desktop,6.7,Medium,2,576.54
EA-03156,27,Female,Suburban,46000,Bargains,Facebook Ad,Mobile,2.8,High,1,356.21
