Client_ID,Age,Gender,Location,Income,User_Interest,Acquisition_Source,Device_Type,Engagement_Time_Minutes,Price_Sensitivity,Purchase_Frequency,Average_Order_Value,Cluster,Cluster_Name
EA-04088,31,Female,Urban,66000,Bargains,Groupon,Desktop,3.6,Medium,1,473.85,0,Gayab Grahak (Groupon One-Timers)
EA-02823,31,Non-binary,Urban,49000,Bargains,Facebook Ad,Desktop,7.5,High,4,169.14,2,Self-Care Sena (Facebook One-Timers)
EA-01512,39,Female,Urban,54500,Bargains,Facebook Ad,Mobile,5.4,High,1,260.88,2,Self-Care Sena (Facebook One-Timers)
EA-01883,33,Female,Urban,71000,Wellness,Facebook Ad,Desktop,1.7,Low,1,388.8,2,Self-Care Sena (Facebook One-Timers)
EA-00652,39,Female,Suburban,49500,Wellness,Referral,Mobile,9.6,Low,3,933.78,3,Hamesha 25 Club (Referral Regulars)
EA-04931,46,Female,Urban,74000,Wellness,Organic Search,Desktop,9.4,Low,3,2019.66,1,Glow Ke Nawab (Organic VIPs)
EA-03090,47,Female,Rural,102000,Bargains,Referral,Desktop,5.8,High,1,557.48,3,Hamesha 25 Club (Referral Regulars)
EA-00370,50,Female,Urban,91000,Wellness,Referral,Tablet,6.5,Medium,1,627.43,3,Hamesha 25 Club (Referral Regulars)
EA-04998,29,Male,Urban,70500,Bargains,Groupon,Mobile,4.4,High,1,342.48,0,Gayab Grahak (Groupon One-Timers)
EA-00119,29,Female,Suburban,48000,Skincare,Groupon,Mobile,2.4,High,1,281.07,0,Gayab Grahak (Groupon One-Timers)
EA-03321,32,Female,Urban,38000,Bargains,Facebook Ad,Mobile,1.5,High,1,417.02,2,Self-Care Sena (Facebook One-Timers)
EA-03035,34,Male,Suburban,60000,Skincare,Referral,Mobile,7.1,Medium,2,722.37,3,Hamesha 25 Club (Referral Regulars)
EA-02217,21,Female,Urban,36000,Skincare,Facebook Ad,Desktop,6.9,High,1,429.57,2,Self-Care Sena (Facebook One-Timers)
EA-03543,35,Female,Urban,81500,Skincare,Organic Search,Desktop,21.7,Low,5,2116.22,1,Glow Ke Nawab (Organic VIPs)
EA-01614,24,Female,Suburban,55000,Bargains,Facebook Ad,Mobile,1.9,Medium,1,150.0,2,Self-Care Sena (Facebook One-Timers)
EA-03152,35,Female,Suburban,57500,Skincare,Groupon,Mobile,1.9,High,1,422.24,0,Gayab Grahak (Groupon One-Timers)
EA-00963,23,Male,Rural,30000,Bargains,Facebook Ad,Tablet,5.6,Medium,1,572.58,2,Self-Care Sena (Facebook One-Timers)
EA-02511,19,Female,Suburban,61500,Bargains,Groupon,Mobile,5.4,High,1,298.85,0,Gayab Grahak (Groupon One-Timers)
EA-03832,34,Female,Suburban,69000,Skincare,Groupon,Mobile,5.4,Medium,1,443.58,0,Gayab Grahak (Groupon One-Timers)
EA-02824,36,Female,Urban,122000,Skincare,Referral,Desktop,11.7,Medium,1,561.24,3,Hamesha 25 Club (Referral Regulars)
EA-04344,38,Female,Rural,59500,Bargains,Facebook Ad,Mobile,5.1,High,1,363.43,2,Self-Care Sena (Facebook One-Timers)
EA-03033,23,Female,Suburban,82000,Anti-aging,Facebook Ad,Mobile,7.3,Medium,1,517.71,2,Self-Care Sena (Facebook One-Timers)
EA-02416,30,Female,Urban,27500,Bargains,Facebook Ad,Desktop,0.4,High,1,435.63,2,Self-Care Sena (Facebook One-Timers)
EA-04655,37,Female,Suburban,49000,Anti-aging,Groupon,Mobile,4.3,High,1,448.79,0,Gayab Grahak (Groupon One-Timers)
EA-04237,19,Male,Urban,64000,Bargains,Facebook Ad,Mobile,3.4,High,3,337.57,2,Self-Care Sena (Facebook One-Timers)
EA-02186,40,Female,Suburban,55000,Bargains,Facebook Ad,Mobile,0.4,High,1,339.92,2,Self-Care Sena (Facebook One-Timers)
EA-03670,33,Non-binary,Rural,61500,Bargains,Groupon,Mobile,3.6,Medium,1,380.41,0,Gayab Grahak (Groupon One-Timers)
EA-02038,40,Female,Suburban,92500,Bargains,Facebook Ad,Mobile,7.4,Medium,1,480.08,3,Hamesha 25 Club (Referral Regulars)
EA-04363,60,Female,Rural,82000,Anti-aging,Organic Search,Desktop,20.1,Medium,4,2392.1,1,Glow Ke Nawab (Organic VIPs)
EA-00773,26,Male,Rural,74000,Bargains,Groupon,Tablet,4.1,High,2,408.29,0,Gayab Grahak (Groupon One-Timers)
EA-01285,32,Female,Suburban,80500,Skincare,Referral,Desktop,11.0,Medium,2,761.19,3,Hamesha 25 Club (Referral Regulars)
EA-04604,39,Female,Suburban,84500,Anti-aging,Organic Search,Desktop,6.6,Low,3,1928.55,1,Glow Ke Nawab (Organic VIPs)
EA-04795,25,Female,Suburban,54500,Bargains,Facebook Ad,Mobile,5.1,Medium,1,232.13,2,Self-Care Sena (Facebook One-Timers)
EA-01415,37,Female,Urban,66000,Skincare,Facebook Ad,Mobile,0.7,High,1,328.47,2,Self-Care Sena (Facebook One-Timers)
EA-01235,28,Female,Suburban,39500,Bargains,Facebook Ad,Desktop,3.0,High,1,482.49,2,Self-Care Sena (Facebook One-Timers)
EA-02700,42,Female,Urban,145000,Anti-aging,Organic Search,Desktop,22.0,Medium,6,1597.27,1,Glow Ke Nawab (Organic VIPs)
EA-00436,34,Female,Urban,61000,Bargains,Facebook Ad,Mobile,4.3,Low,1,212.28,2,Self-Care Sena (Facebook One-Timers)
EA-01675,55,Female,Suburban,161500,Anti-aging,Organic Search,Desktop,17.3,Medium,4,1870.52,1,Glow Ke Nawab (Organic VIPs)
EA-00366,29,Female,Urban,45500,Bargains,Groupon,Tablet,1.2,High,1,529.68,0,Gayab Grahak (Groupon One-Timers)
EA-02650,49,Female,Suburban,118500,Wellness,Organic Search,Mobile,28.1,Low,5,1960.49,1,Glow Ke Nawab (Organic VIPs)
EA-00232,35,Male,Rural,63000,Wellness,Groupon,Mobile,2.7,High,1,496.19,0,Gayab Grahak (Groupon One-Timers)
EA-04268,44,Female,Suburban,125000,Skincare,Organic Search,Mobile,12.6,Medium,4,1155.51,1,Glow Ke Nawab (Organic VIPs)
EA-04042,42,Female,Urban,108000,Skincare,Organic Search,Desktop,18.1,Low,4,2170.17,1,Glow Ke Nawab (Organic VIPs)
EA-04400,42,Male,Suburban,108000,Anti-aging,Organic Search,Mobile,17.0,Low,3,2311.23,1,Glow Ke Nawab (Organic VIPs)
EA-00408,46,Male,Urban,123500,Anti-aging,Organic Search,Mobile,8.1,Medium,3,2492.51,1,Glow Ke Nawab (Organic VIPs)
EA-02091,21,Female,Suburban,49500,Bargains,Facebook Ad,Mobile,1.4,High,1,323.27,2,Self-Care Sena (Facebook One-Timers)
EA-00087,50,Female,Suburban,73000,Wellness,Organic Search,Desktop,19.4,High,3,1391.28,1,Glow Ke Nawab (Organic VIPs)
EA-00845,37,Male,Urban,62000,Skincare,Facebook Ad,Mobile,4.0,Medium,1,289.76,2,Self-Care Sena (Facebook One-Timers)
EA-01032,52,Female,Urban,116000,Anti-aging,Organic Search,Desktop,13.1,Low,3,2204.7,1,Glow Ke Nawab (Organic VIPs)
EA-02856,44,Female,Urban,82000,Skincare,Referral,Mobile,3.8,Low,1,496.51,3,Hamesha 25 Club (Referral Regulars)
EA-04110,21,Female,Suburban,66500,Bargains,Groupon,Mobile,4.4,High,1,425.1,0,Gayab Grahak (Groupon One-Timers)
EA-04397,22,Female,Urban,93500,Bargains,Facebook Ad,Desktop,1.1,High,1,284.43,2,Self-Care Sena (Facebook One-Timers)
EA-03894,27,Female,Suburban,50000,Skincare,Groupon,Desktop,5.3,High,1,150.0,0,Gayab Grahak (Groupon One-Timers)
EA-02659,26,Female,Suburban,27500,Bargains,Facebook Ad,Mobile,5.3,High,1,354.81,2,Self-Care Sena (Facebook One-Timers)
EA-00856,24,Male,Suburban,33500,Bargains,Groupon,Mobile,6.8,High,1,226.67,0,Gayab Grahak (Groupon One-Timers)
EA-00079,32,Male,Urban,64500,Bargains,Groupon,Mobile,1.4,Medium,1,441.09,0,Gayab Grahak (Groupon One-Timers)
EA-02248,34,Non-binary,Suburban,67000,Bargains,Groupon,Desktop,6.8,High,1,388.25,0,Gayab Grahak (Groupon One-Timers)
EA-04571,29,Male,Urban,51000,Bargains,Facebook Ad,Mobile,0.8,High,1,241.56,2,Self-Care Sena (Facebook One-Timers)
EA-03657,30,Female,Suburban,48500,Bargains,Facebook Ad,Mobile,3.6,High,1,408.14,2,Self-Care Sena (Facebook One-Timers)
EA-04152,31,Female,Suburban,38000,Bargains,Groupon,Mobile,1.6,High,1,411.64,0,Gayab Grahak (Groupon One-Timers)
EA-03379,23,Female,Suburban,52000,Bargains,Groupon,Mobile,3.3,High,1,333.79,0,Gayab Grahak (Groupon One-Timers)
EA-02280,42,Female,Suburban,36000,Bargains,Groupon,Mobile,5.0,High,2,399.19,0,Gayab Grahak (Groupon One-Timers)
EA-02599,36,Female,Suburban,78000,Skincare,Referral,Mobile,10.2,Low,2,638.88,3,Hamesha 25 Club (Referral Regulars)
EA-04160,36,Female,Rural,48500,Bargains,Facebook Ad,Mobile,3.2,High,1,467.13,2,Self-Care Sena (Facebook One-Timers)
EA-03871,30,Female,Suburban,58500,Wellness,Facebook Ad,Mobile,0.4,High,1,203.05,2,Self-Care Sena (Facebook One-Timers)
EA-03429,63,Female,Rural,89000,Wellness,Referral,Desktop,5.5,High,3,1128.46,3,Hamesha 25 Club (Referral Regulars)
EA-02177,22,Male,Suburban,66000,Skincare,Groupon,Mobile,6.2,High,1,150.0,0,Gayab Grahak (Groupon One-Timers)
EA-00425,41,Female,Suburban,56500,Bargains,Groupon,Mobile,7.1,High,1,280.07,0,Gayab Grahak (Groupon One-Timers)
EA-00393,30,Female,Urban,63500,Wellness,Groupon,Mobile,0.6,High,1,150.0,0,Gayab Grahak (Groupon One-Timers)
EA-04727,58,Female,Suburban,130500,Skincare,Organic Search,Desktop,16.1,Low,3,1718.27,1,Glow Ke Nawab (Organic VIPs)
EA-03694,37,Female,Urban,44500,Skincare,Groupon,Mobile,0.7,High,1,420.09,0,Gayab Grahak (Groupon One-Timers)
EA-00105,40,Female,Suburban,70500,Wellness,Organic Search,Mobile,15.2,Medium,5,1779.24,1,Glow Ke Nawab (Organic VIPs)
EA-03995,36,Female,Suburban,61000,Bargains,Facebook Ad,Mobile,5.1,High,1,383.29,2,Self-Care Sena (Facebook One-Timers)
EA-04413,41,Male,Urban,105000,Anti-aging,Organic Search,Desktop,8.5,Medium,2,1799.1,1,Glow Ke Nawab (Organic VIPs)
EA-01949,43,Female,Urban,62000,Bargains,Facebook Ad,Desktop,4.2,High,1,323.13,2,Self-Care Sena (Facebook One-Timers)
EA-01460,19,Non-binary,Urban,47000,Bargains,Facebook Ad,Mobile,2.7,High,1,319.22,2,Self-Care Sena (Facebook One-Timers)
EA-03258,25,Female,Urban,75000,Bargains,Facebook Ad,Mobile,1.6,Medium,1,431.23,2,Self-Care Sena (Facebook One-Timers)
EA-02804,28,Male,Urban,47500,Anti-aging,Groupon,Mobile,5.1,High,2,325.81,0,Gayab Grahak (Groupon One-Timers)
EA-02707,48,Female,Suburban,83000,Bargains,Referral,Mobile,8.5,High,3,818.86,3,Hamesha 25 Club (Referral Regulars)
EA-04790,35,Female,Rural,171000,Bargains,Organic Search,Desktop,3.2,Low,2,2500.0,1,Glow Ke Nawab (Organic VIPs)
EA-01588,39,Female,Urban,40000,Bargains,Groupon,Mobile,3.0,High,1,158.02,0,Gayab Grahak (Groupon One-Timers)
EA-03660,37,Female,Suburban,48000,Bargains,Facebook Ad,Mobile,2.5,Medium,1,372.04,2,Self-Care Sena (Facebook One-Timers)
EA-01732,20,Female,Urban,63500,Bargains,Facebook Ad,Mobile,3.5,High,1,308.66,2,Self-Care Sena (Facebook One-Timers)
EA-04765,32,Male,Urban,82000,Wellness,Groupon,Mobile,3.5,High,1,368.71,0,Gayab Grahak (Groupon One-Timers)
EA-04225,21,Female,Suburban,42500,Bargains,Facebook Ad,Desktop,3.7,Medium,1,395.73,2,Self-Care Sena (Facebook One-Timers)
EA-03682,25,Female,Suburban,61000,Bargains,Facebook Ad,Mobile,3.4,High,1,341.18,2,Self-Care Sena (Facebook One-Timers)
EA-01792,39,Female,Rural,59500,Skincare,Facebook Ad,Mobile,3.4,High,1,327.59,2,Self-Care Sena (Facebook One-Timers)
EA-02356,56,Female,Suburban,124000,Anti-aging,Organic Search,Desktop,18.7,Low,5,2133.98,1,Glow Ke Nawab (Organic VIPs)
EA-01941,19,Female,Suburban,71500,Bargains,Facebook Ad,Mobile,7.3,High,3,348.05,2,Self-Care Sena (Facebook One-Timers)
EA-00703,33,Female,Urban,65000,Bargains,Facebook Ad,Mobile,1.8,High,1,333.33,2,Self-Care Sena (Facebook One-Timers)
EA-02443,47,Male,Suburban,63000,Wellness,Facebook Ad,Tablet,4.2,Medium,1,241.44,2,Self-Care Sena (Facebook One-Timers)
EA-04376,24,Female,Urban,56500,Bargains,Facebook Ad,Mobile,3.0,High,1,377.51,2,Self-Care Sena (Facebook One-Timers)
EA-00497,32,Male,Suburban,64000,Bargains,Groupon,Desktop,3.4,High,1,226.98,0,Gayab Grahak (Groupon One-Timers)
EA-00465,24,Female,Urban,65500,Wellness,Groupon,Mobile,5.8,Medium,1,217.72,0,Gayab Grahak (Groupon One-Timers)
EA-04072,22,Female,Rural,59500,Bargains,Groupon,Desktop,6.0,High,1,430.42,0,Gayab Grahak (Groupon One-Timers)
EA-04334,26,Female,Urban,63000,Bargains,Groupon,Mobile,3.9,Medium,1,495.74,0,Gayab Grahak (Groupon One-Timers)
EA-00173,26,Female,Suburban,43000,Bargains,Facebook Ad,Mobile,3.7,Medium,1,250.95,2,Self-Care Sena (Facebook One-Timers)
EA-04944,49,Male,Suburban,97500,Skincare,Referral,Desktop,14.9,Medium,2,431.53,3,Hamesha 25 Club (Referral Regulars)
EA-04797,20,Female,Urban,62000,Bargains,Facebook Ad,Mobile,1.1,High,2,475.44,2,Self-Care Sena (Facebook One-Timers)
EA-02541,22,Female,Urban,85000,Bargains,Groupon,Mobile,3.1,Low,1,573.45,0,Gayab Grahak (Groupon One-Timers)
EA-03263,20,Male,Suburban,49000,Wellness,Facebook Ad,Mobile,4.4,High,1,150.0,2,Self-Care Sena (Facebook One-Timers)
EA-04681,46,Male,Suburban,103500,Skincare,Referral,Tablet,9.2,Low,1,342.62,3,Hamesha 25 Club (Referral Regulars)
EA-02261,42,Female,Urban,81000,Skincare,Organic Search,Mobile,24.1,Low,4,1653.68,1,Glow Ke Nawab (Organic VIPs)
EA-02113,35,Female,Rural,62500,Skincare,Facebook Ad,Tablet,6.1,Medium,1,373.47,2,Self-Care Sena (Facebook One-Timers)
EA-00901,23,Female,Suburban,72500,Bargains,Groupon,Mobile,4.7,High,1,318.31,0,Gayab Grahak (Groupon One-Timers)
EA-01447,56,Female,Suburban,66500,Skincare,Referral,Tablet,13.9,Low,3,836.08,3,Hamesha 25 Club (Referral Regulars)
EA-03574,38,Female,Urban,75500,Bargains,Groupon,Mobile,4.5,Medium,3,375.48,3,Hamesha 25 Club (Referral Regulars)
EA-00742,30,Female,Suburban,54500,Bargains,Facebook Ad,Mobile,2.1,Medium,1,266.24,2,Self-Care Sena (Facebook One-Timers)
EA-02294,34,Female,Suburban,58000,Bargains,Facebook Ad,Mobile,2.9,High,1,317.45,2,Self-Care Sena (Facebook One-Timers)
EA-02453,30,Female,Suburban,58000,Skincare,Groupon,Mobile,4.8,Medium,1,292.64,0,Gayab Grahak (Groupon One-Timers)
EA-02623,26,Female,Urban,64000,Bargains,Facebook Ad,Mobile,5.7,High,1,509.07,2,Self-Care Sena (Facebook One-Timers)
EA-04079,40,Female,Urban,63500,Bargains,Facebook Ad,Tablet,6.3,High,1,461.41,2,Self-Care Sena (Facebook One-Timers)
EA-01207,35,Female,Suburban,42500,Anti-aging,Groupon,Mobile,1.0,High,1,484.81,0,Gayab Grahak (Groupon One-Timers)
EA-00510,27,Female,Urban,89000,Bargains,Facebook Ad,Mobile,2.8,High,1,312.31,2,Self-Care Sena (Facebook One-Timers)
EA-02621,29,Female,Urban,94000,Anti-aging,Organic Search,Tablet,8.2,Low,3,1878.24,1,Glow Ke Nawab (Organic VIPs)
EA-02803,27,Female,Urban,39500,Anti-aging,Facebook Ad,Mobile,3.7,High,1,309.36,2,Self-Care Sena (Facebook One-Timers)
EA-03314,19,Female,Urban,32500,Wellness,Groupon,Mobile,0.5,High,1,425.26,0,Gayab Grahak (Groupon One-Timers)
EA-01550,40,Female,Suburban,31500,Skincare,Facebook Ad,Desktop,3.3,Medium,1,292.07,2,Self-Care Sena (Facebook One-Timers)
EA-04564,43,Female,Suburban,119500,Anti-aging,Organic Search,Mobile,15.0,Low,5,2255.59,1,Glow Ke Nawab (Organic VIPs)
EA-02203,41,Female,Urban,73000,Anti-aging,Referral,Desktop,11.1,Medium,3,687.96,3,Hamesha 25 Club (Referral Regulars)
EA-02567,28,Female,Urban,52500,Bargains,Facebook Ad,Tablet,1.5,High,1,254.95,2,Self-Care Sena (Facebook One-Timers)
EA-03893,24,Female,Urban,66000,Anti-aging,Groupon,Tablet,4.4,High,1,670.76,0,Gayab Grahak (Groupon One-Timers)
EA-02045,54,Male,Suburban,91000,Wellness,Referral,Mobile,4.9,Low,2,888.92,3,Hamesha 25 Club (Referral Regulars)
EA-00768,30,Female,Urban,83000,Bargains,Facebook Ad,Mobile,4.5,High,2,402.82,2,Self-Care Sena (Facebook One-Timers)
EA-04873,47,Male,Suburban,117500,Skincare,Organic Search,Mobile,13.1,Low,3,1985.23,1,Glow Ke Nawab (Organic VIPs)
EA-03739,41,Female,Rural,99500,Anti-aging,Organic Search,Mobile,17.1,Medium,5,1474.43,1,Glow Ke Nawab (Organic VIPs)
EA-00422,25,Female,Suburban,37500,Wellness,Facebook Ad,Mobile,3.9,High,1,362.75,2,Self-Care Sena (Facebook One-Timers)
EA-00124,19,Female,Suburban,22000,Bargains,Groupon,Mobile,5.7,High,1,429.94,0,Gayab Grahak (Groupon One-Timers)
EA-04163,54,Female,Suburban,136000,Wellness,Organic Search,Tablet,17.3,Low,3,2034.44,1,Glow Ke Nawab (Organic VIPs)
EA-02629,38,Male,Urban,64500,Bargains,Facebook Ad,Mobile,3.2,High,2,285.15,2,Self-Care Sena (Facebook One-Timers)
EA-00820,38,Female,Urban,72500,Skincare,Facebook Ad,Mobile,2.6,High,1,160.18,2,Self-Care Sena (Facebook One-Timers)
EA-01404,39,Female,Urban,38500,Skincare,Facebook Ad,Mobile,4.0,High,1,241.17,2,Self-Care Sena (Facebook One-Timers)
EA-01383,31,Female,Urban,59000,Bargains,Groupon,Tablet,1.5,High,1,529.73,0,Gayab Grahak (Groupon One-Timers)
EA-02149,43,Female,Suburban,108000,Anti-aging,Organic Search,Desktop,13.5,Low,5,2035.82,1,Glow Ke Nawab (Organic VIPs)
EA-01576,31,Female,Urban,50500,Bargains,Facebook Ad,Desktop,7.7,High,1,298.86,2,Self-Care Sena (Facebook One-Timers)
EA-01639,34,Male,Urban,62500,Bargains,Facebook Ad,Mobile,0.5,High,3,295.93,2,Self-Care Sena (Facebook One-Timers)
EA-01796,28,Female,Urban,48500,Bargains,Facebook Ad,Mobile,0.8,High,1,382.56,2,Self-Care Sena (Facebook One-Timers)
EA-04816,35,Female,Suburban,76000,Bargains,Facebook Ad,Mobile,5.1,High,1,171.74,2,Self-Care Sena (Facebook One-Timers)
EA-00400,33,Female,Suburban,62500,Bargains,Groupon,Mobile,5.0,Medium,1,333.8,0,Gayab Grahak (Groupon One-Timers)
EA-02311,56,Female,Urban,106000,Bargains,Referral,Mobile,3.0,Low,2,882.95,3,Hamesha 25 Club (Referral Regulars)
EA-00883,40,Male,Suburban,108000,Anti-aging,Referral,Tablet,15.3,Low,4,961.67,1,Glow Ke Nawab (Organic VIPs)
EA-04974,39,Female,Suburban,85000,Anti-aging,Organic Search,Mobile,17.5,Low,5,2042.46,1,Glow Ke Nawab (Organic VIPs)
EA-02898,41,Female,Suburban,48000,Anti-aging,Facebook Ad,Mobile,2.7,Medium,1,383.45,2,Self-Care Sena (Facebook One-Timers)
EA-01353,32,Male,Rural,54000,Bargains,Facebook Ad,Mobile,3.8,Medium,1,467.5,2,Self-Care Sena (Facebook One-Timers)
EA-02743,28,Male,Urban,64500,Bargains,Facebook Ad,Mobile,0.4,High,1,342.33,2,Self-Care Sena (Facebook One-Timers)
EA-04551,31,Female,Urban,78000,Wellness,Facebook Ad,Mobile,7.9,Medium,1,283.62,2,Self-Care Sena (Facebook One-Timers)
EA-02131,29,Female,Urban,59000,Bargains,Facebook Ad,Desktop,4.7,High,1,265.13,2,Self-Care Sena (Facebook One-Timers)
EA-00983,52,Female,Suburban,81500,Bargains,Organic Search,Desktop,12.2,Medium,3,1859.03,1,Glow Ke Nawab (Organic VIPs)
EA-00457,65,Female,Urban,100000,Skincare,Referral,Mobile,13.1,Low,3,920.64,3,Hamesha 25 Club (Referral Regulars)
EA-04120,34,Female,Suburban,60000,Bargains,Groupon,Desktop,5.0,High,1,540.23,0,Gayab Grahak (Groupon One-Timers)
EA-01080,25,Female,Suburban,66500,Bargains,Facebook Ad,Mobile,3.2,High,1,150.0,2,Self-Care Sena (Facebook One-Timers)
EA-01951,47,Female,Urban,93000,Skincare,Referral,Desktop,12.3,Low,2,780.5,3,Hamesha 25 Club (Referral Regulars)
EA-04315,38,Female,Suburban,32500,Bargains,Facebook Ad,Desktop,3.6,High,1,413.86,2,Self-Care Sena (Facebook One-Timers)
EA-00690,20,Female,Suburban,32500,Bargains,Groupon,Mobile,4.4,Medium,1,411.81,0,Gayab Grahak (Groupon One-Timers)
EA-02430,51,Female,Suburban,139000,Skincare,Organic Search,Desktop,14.8,Low,3,1930.48,1,Glow Ke Nawab (Organic VIPs)
EA-00642,40,Female,Suburban,102500,Anti-aging,Organic Search,Tablet,3.9,Medium,4,1943.3,1,Glow Ke Nawab (Organic VIPs)
EA-02393,39,Female,Rural,49500,Bargains,Facebook Ad,Mobile,3.4,High,1,249.89,2,Self-Care Sena (Facebook One-Timers)
EA-01954,39,Female,Suburban,115500,Skincare,Referral,Mobile,6.5,Low,1,918.45,3,Hamesha 25 Club (Referral Regulars)
EA-02749,24,Female,Suburban,28500,Bargains,Groupon,Tablet,3.3,Medium,1,468.81,0,Gayab Grahak (Groupon One-Timers)
EA-04314,54,Female,Urban,126000,Skincare,Organic Search,Mobile,11.1,Low,5,2476.85,1,Glow Ke Nawab (Organic VIPs)
EA-03436,30,Female,Suburban,38000,Bargains,Groupon,Mobile,0.4,High,1,150.0,0,Gayab Grahak (Groupon One-Timers)
EA-03337,30,Male,Urban,30000,Wellness,Groupon,Mobile,5.2,High,1,362.64,0,Gayab Grahak (Groupon One-Timers)
EA-04767,45,Female,Suburban,92000,Skincare,Organic Search,Mobile,13.1,Low,4,2350.67,1,Glow Ke Nawab (Organic VIPs)
EA-03371,33,Female,Rural,118500,Skincare,Referral,Tablet,3.3,Medium,1,905.39,3,Hamesha 25 Club (Referral Regulars)
EA-01885,37,Female,Rural,41000,Bargains,Facebook Ad,Mobile,0.4,High,1,240.4,2,Self-Care Sena (Facebook One-Timers)
EA-00390,47,Female,Suburban,75000,Anti-aging,Organic Search,Mobile,11.6,Low,3,1403.42,1,Glow Ke Nawab (Organic VIPs)
EA-02495,45,Female,Suburban,96500,Anti-aging,Organic Search,Mobile,14.0,Medium,3,2164.81,1,Glow Ke Nawab (Organic VIPs)
EA-03879,28,Female,Urban,73000,Bargains,Facebook Ad,Mobile,2.0,High,1,287.88,2,Self-Care Sena (Facebook One-Timers)
EA-03857,62,Female,Suburban,100500,Skincare,Organic Search,Mobile,10.1,Low,4,2500.0,1,Glow Ke Nawab (Organic VIPs)
EA-00846,48,Female,Suburban,113500,Anti-aging,Organic Search,Mobile,11.8,Low,3,2395.11,1,Glow Ke Nawab (Organic VIPs)
EA-00543,43,Female,Suburban,120500,Anti-aging,Organic Search,Mobile,15.1,Low,3,2126.48,1,Glow Ke Nawab (Organic VIPs)
EA-00092,60,Female,Urban,112000,Wellness,Organic Search,Desktop,10.9,Low,2,1802.79,1,Glow Ke Nawab (Organic VIPs)
EA-03890,32,Female,Urban,23500,Bargains,Facebook Ad,Mobile,0.4,Medium,1,270.01,2,Self-Care Sena (Facebook One-Timers)
EA-01980,36,Female,Suburban,61000,Skincare,Facebook Ad,Mobile,0.8,Low,1,357.75,2,Self-Care Sena (Facebook One-Timers)
EA-02813,58,Male,Suburban,89000,Anti-aging,Organic Search,Mobile,14.7,Low,5,1991.26,1,Glow Ke Nawab (Organic VIPs)
EA-04083,39,Male,Suburban,106000,Wellness,Organic Search,Mobile,12.8,Low,1,1102.42,3,Hamesha 25 Club (Referral Regulars)
EA-02903,30,Female,Urban,53000,Bargains,Facebook Ad,Mobile,4.9,Low,1,221.72,2,Self-Care Sena (Facebook One-Timers)
EA-02530,38,Female,Urban,62500,Bargains,Groupon,Mobile,3.8,High,1,326.59,0,Gayab Grahak (Groupon One-Timers)
EA-01677,41,Female,Urban,74500,Skincare,Organic Search,Mobile,18.3,Low,5,2287.31,1,Glow Ke Nawab (Organic VIPs)
EA-01049,42,Female,Suburban,112000,Skincare,Organic Search,Mobile,10.3,Medium,2,2500.0,1,Glow Ke Nawab (Organic VIPs)
EA-01961,26,Female,Urban,57500,Bargains,Groupon,Mobile,2.7,High,1,370.71,0,Gayab Grahak (Groupon One-Timers)
EA-02531,19,Female,Suburban,29500,Bargains,Groupon,Mobile,2.9,High,1,374.3,0,Gayab Grahak (Groupon One-Timers)
EA-03993,32,Male,Suburban,61500,Bargains,Facebook Ad,Mobile,3.6,High,1,380.9,2,Self-Care Sena (Facebook One-Timers)
EA-00238,34,Female,Suburban,116500,Anti-aging,Organic Search,Desktop,24.3,Low,3,1426.38,1,Glow Ke Nawab (Organic VIPs)
EA-03098,22,Male,Suburban,67000,Bargains,Facebook Ad,Mobile,8.9,High,1,530.86,2,Self-Care Sena (Facebook One-Timers)
EA-03489,42,Female,Urban,59500,Bargains,Facebook Ad,Mobile,4.0,High,1,224.86,2,Self-Care Sena (Facebook One-Timers)
EA-01134,35,Female,Urban,124500,Skincare,Organic Search,Desktop,17.1,Low,4,1185.77,1,Glow Ke Nawab (Organic VIPs)
EA-01806,52,Female,Urban,140000,Anti-aging,Organic Search,Mobile,18.1,Medium,4,1861.02,1,Glow Ke Nawab (Organic VIPs)
EA-04318,59,Female,Urban,113500,Skincare,Organic Search,Tablet,6.6,Medium,2,2405.3,1,Glow Ke Nawab (Organic VIPs)
EA-00164,33,Female,Suburban,53000,Bargains,Facebook Ad,Mobile,3.1,High,3,325.81,2,Self-Care Sena (Facebook One-Timers)
EA-03493,57,Female,Urban,117500,Skincare,Organic Search,Desktop,14.7,Medium,3,1866.19,1,Glow Ke Nawab (Organic VIPs)
EA-04710,32,Female,Suburban,85500,Bargains,Facebook Ad,Desktop,7.7,Medium,1,354.1,2,Self-Care Sena (Facebook One-Timers)
EA-04631,37,Female,Rural,48500,Bargains,Facebook Ad,Mobile,1.6,Medium,1,382.73,2,Self-Care Sena (Facebook One-Timers)
EA-03454,26,Female,Urban,68000,Wellness,Facebook Ad,Desktop,4.9,High,1,310.14,2,Self-Care Sena (Facebook One-Timers)
